3.327324	-2.854632	4.861384	0.000000	7.000000	0.000000
3.263315	-2.745212	4.771019	0.000000	7.000000	0.082965
3.730685	-2.519583	4.680654	0.000000	7.000000	0.165931
3.927401	-2.537702	4.590283	0.000000	7.000000	0.248902
4.285272	-2.492796	4.499935	0.000000	7.000000	0.331852
4.666487	-2.418916	4.409569	0.000000	7.000000	0.414818
4.702321	-2.381546	4.319209	0.000000	7.000000	0.497780
4.641092	-2.321735	4.228839	0.000000	7.000000	0.580750
4.714575	-2.186498	4.138482	0.000000	7.000000	0.663708
4.720710	-2.152551	4.048120	0.000000	7.000000	0.746670
4.700884	-2.177614	3.957760	0.000000	7.000000	0.829632
4.725690	-2.079341	3.867384	0.000000	7.000000	0.912607
4.772300	-2.006347	3.777030	0.000000	7.000000	0.995563
4.810151	-1.953441	3.686664	0.000000	7.000000	1.078529
4.820947	-1.932166	3.596274	0.000000	7.000000	1.161518
4.844289	-1.907446	3.505898	0.000000	7.000000	1.244493
4.893986	-1.836715	3.449311	0.000000	7.000000	1.327446
4.966494	-1.760506	3.449311	0.000000	7.000000	1.410409
5.032113	-1.711267	3.449311	0.000000	7.000000	1.493373
5.168769	-1.619339	3.449311	0.000000	7.000000	1.577334
5.262153	-1.563983	3.449311	0.000000	7.000000	1.659299
5.339010	-1.523387	3.449311	0.000000	7.000000	1.742260
5.419953	-1.477836	3.449311	0.000000	7.000000	1.828222
5.443399	-1.475657	3.449311	0.000000	7.000000	1.908191
5.447502	-1.469896	3.449311	0.000000	7.000000	1.991162
5.454880	-1.454295	3.449311	0.000000	7.000000	2.075114
5.479834	-1.428737	3.449311	0.000000	7.000000	2.158081
5.453715	-1.418976	3.449311	0.000000	7.000000	2.241040
5.452874	-1.422454	3.449311	0.000000	7.000000	2.324004
5.456495	-1.421659	3.449311	0.000000	7.000000	2.406966
5.458374	-1.415444	3.449311	0.000000	7.000000	2.489930
5.462612	-1.412509	3.449311	0.000000	7.000000	2.572897
5.452275	-1.408579	3.449311	0.000000	7.000000	2.655857
5.425495	-1.404554	3.449311	0.000000	7.000000	2.738819
5.423437	-1.398236	3.449311	0.000000	7.000000	2.823779
5.423630	-1.404066	3.449311	0.000000	7.000000	2.904754
