-2.422789	2.094544	2.224689	5.691923	0.000000	0.000000
-2.563004	2.304120	2.202089	5.864336	0.000000	0.082962
-2.587680	2.267946	2.179489	6.036745	0.000000	0.165922
-2.698399	2.428086	2.156889	6.209155	0.000000	0.248882
-2.836076	2.601786	2.134289	6.381568	0.000000	0.331844
-3.003852	2.811956	2.111689	6.553975	0.000000	0.414803
-3.037536	2.847114	2.089089	6.726384	0.000000	0.497763
-3.215292	3.080410	2.066489	6.898792	0.000000	0.580722
-3.368220	3.270237	2.043889	7.000000	0.000000	0.663683
-3.441676	3.402377	2.021290	7.000000	0.000000	0.746643
-3.514302	3.484259	1.998689	7.000000	0.000000	0.829605
-3.539952	3.509785	1.976089	7.000000	0.000000	0.912565
-3.627991	3.764353	1.953489	7.000000	0.000000	0.995526
-3.606161	3.692714	1.930889	7.000000	0.000000	1.078487
-3.783847	3.899073	1.908290	7.000000	0.000000	1.161444
-3.795284	3.949852	1.885690	7.000000	0.000000	1.244406
-3.754039	3.884299	1.871610	7.000000	0.000000	1.327367
-3.788752	3.946285	1.871610	7.000000	0.000000	1.410327
-3.770245	3.932111	1.871610	7.000000	0.000000	1.493287
-3.783572	3.958588	1.871610	7.000000	0.000000	1.576248
-3.786724	3.992151	1.871610	7.000000	0.000000	1.659208
-3.856299	4.089827	1.871610	7.000000	0.000000	1.742169
-3.863171	4.112805	1.871610	7.000000	0.000000	1.825128
-3.851836	4.085856	1.871610	7.000000	0.000000	1.908088
-3.846398	4.131728	1.871610	7.000000	0.000000	1.992048
-3.848366	4.115377	1.871610	7.000000	0.000000	2.075011
-3.862384	4.116603	1.871610	7.000000	0.000000	2.157969
-3.888239	4.132419	1.871610	7.000000	0.000000	2.240929
-3.895454	4.137303	1.871610	7.000000	0.000000	2.323891
-3.901200	4.151396	1.871610	7.000000	0.000000	2.406849
-3.906691	4.170666	1.871610	7.000000	0.000000	2.489810
-3.922971	4.174737	1.871610	7.000000	0.000000	2.572771
-3.929232	4.185450	1.871610	6.980507	0.000000	2.655732
-3.952725	4.233769	1.871610	6.919043	0.000000	2.738692
-3.964344	4.231489	1.871610	6.857578	0.000000	2.821653
-3.986799	4.239879	1.871610	6.796115	0.000000	2.904611
-4.004128	4.236740	1.871610	6.734650	0.000000	2.987574
-4.013037	4.250630	1.871610	6.673186	0.000000	3.070533
-3.999816	4.245771	1.871610	6.611721	0.000000	3.153494
-3.983929	4.220244	1.871610	6.550257	0.000000	3.236454
-3.931614	4.152106	1.931423	6.488792	0.000000	3.319415
-3.875251	4.073336	2.144148	6.427329	0.000000	3.402374
-3.815850	4.019064	2.356874	6.365864	0.000000	3.485334
-3.794530	4.001118	2.569597	6.304401	0.000000	3.568294
-3.777042	3.969656	2.782327	6.242936	0.000000	3.651255
-3.829198	3.678761	2.995055	6.181471	0.000000	3.734216
-3.880847	3.508660	3.207780	6.120007	0.000000	3.817176
-3.820537	3.556251	3.420503	6.058543	0.000000	3.900135
-3.841583	3.490737	3.633239	5.997076	0.000000	3.983099
-4.033990	2.989083	3.848522	5.934873	0.000000	4.067056
