-1.32	-0.25	-15	15	0.5076425075531006
-3.73	-3.9	-30	30	0.5089194774627686
-8.81	-9.55	-45	45	0.5132124423980713
-13.71	-14.49	-46	30	0.5038025379180908
-11.55	-14.99	-31	45	0.5116584300994873
-14.14	-11.51	-16	30	0.5026271343231201
-11.67	-6.14	-1	15	0.5056469440460205
-6.6	-0.83	-16	23	0.5086400508880615
-7.21	-4.48	-1	38	0.505645751953125
-12.01	-0.91	-16	44	0.5136268138885498
-13.74	-4.5	-31	29	0.5136251449584961
-11.32	-9.75	-18	14	0.5036520957946777
-6.13	-6.63	-33	19	0.5106637477874756
-6.23	-10.44	-18	14	0.5036556720733643
-6.03	-6.6	-10	27	0.507636547088623
-8.4	-3.82	-12	12	0.5126001834869385
-5.7	-3.8	-22	-3	0.5066733360290527
-0.46	-6.35	-16	12	0.5056471824645996
-3.26	-5.67	-1	27	0.5079255104064941
-8.22	-0.79	14	33	0.5009019374847412
-10.46	4.39	-1	18	0.5056197643280029
-7.74	0.58	-15	3	0.509636640548706
-2.97	-3.66	-30	18	0.5096662044525146
-5.37	-9.31	-15	3	0.5028386116027832
-2.41	-5.3	0	-12	0.5026552677154541
2.7	0.02	-15	3	0.5106334686279297
0.0	-3.64	-30	18	0.5066449642181396
-4.62	-9.3	-45	3	0.508669376373291
-2.0	-14.27	-48	18	0.5145926475524902
-4.65	-15.44	-33	33	0.5186710357666016
-9.99	-12.02	-18	18	0.5120658874511719
-7.44	-6.88	-33	3	0.5066728591918945
-2.58	-10.36	-48	-12	0.5185840129852295
2.63	-15.0	-33	3	0.5178754329681396
-0.25	-11.93	-48	18	0.5026886463165283
-4.69	-15.4	-33	33	0.5115976333618164
-9.86	-11.99	-48	48	0.5091791152954102
-14.82	-15.41	-33	63	0.5086395740509033
-20.4	-11.67	-48	48	0.5066444873809814
-17.64	-15.23	-33	63	0.5096359252929688
-20.5	-11.87	-18	48	0.5049383640289307
-17.79	-6.76	-3	33	0.5046734809875488
-13.02	-1.34	12	18	0.5096402168273926
-7.87	3.95	27	33	0.5106065273284912
-11.25	9.09	12	18	0.50467848777771
-8.19	5.67	27	3	0.5146214962005615
-3.06	9.56	12	-4	0.5076143741607666
-0.64	5.94	27	11	0.5216364860534668
-3.44	9.38	12	26	0.513594388961792
-7.95	5.59	-3	11	0.5056455135345459
-5.23	0.58	-18	-4	0.5096676349639893
-0.02	-4.46	-22	-19	0.5150578022003174
5.39	-5.81	-7	-4	0.5026547908782959
2.18	-2.18	0	-19	0.5176146030426025
5.43	0.12	15	-34	0.5076417922973633
10.67	5.36	0	-19	0.5046496391296387
8.06	1.57	-15	-4	0.5146520137786865
3.21	-3.61	-18	11	0.5128226280212402
-1.81	-4.84	-33	26	0.5056469440460205
-6.96	-10.49	-36	28	0.5076417922973633
-7.84	-11.56	-51	13	0.5108249187469482
-5.34	-16.51	-36	28	0.5126283168792725
-8.36	-13.17	-21	43	0.5136253833770752
-13.46	-7.92	-36	28	0.5126569271087646
-11.18	-11.67	-41	13	0.5061731338500977
-6.26	-13.02	-56	-2	0.5076136589050293
-0.59	-18.12	-71	13	0.5136260986328125
-3.22	-23.64	-56	28	0.5091471672058105
-8.5	-19.87	-41	43	0.5109310150146484
-13.47	-14.81	-56	28	0.5119104385375977
-11.35	-18.42	-71	13	0.5056746006011963
-6.32	-23.5	-56	-2	0.5135986804962158
-0.35	-19.71	-41	13	0.5141775608062744
-3.51	-14.94	-26	28	0.5056426525115967
-8.58	-9.81	-11	13	0.5039427280426025
-5.78	-4.38	0	-2	0.5126285552978516
-0.77	-0.25	-15	13	0.5056467056274414
-3.3	-4.01	-30	10	0.5176148414611816
-3.33	-9.34	-15	-5	0.5126287937164307
0.57	-5.24	0	10	0.5166463851928711
-2.49	-0.13	-15	12	0.5156755447387695
-2.84	-3.79	0	27	0.5046792030334473
-8.05	-0.13	15	12	0.5168581008911133
-5.53	5.02	0	20	0.5066442489624023
-6.1	1.09	15	5	0.5076706409454346
-3.15	5.15	2	4	0.5135972499847412
-2.8	2.19	17	-11	0.5136253833770752
2.33	6.32	2	-26	0.5186131000518799
7.62	2.65	2	-11	0.5086658000946045
4.95	2.35	-13	4	0.5126285552978516
0.17	-2.85	2	19	0.5179414749145508
-5.08	0.58	-13	4	0.5090808868408203
-2.44	-2.9	2	-11	0.5165891647338867
2.5	0.7	13	1	0.5080173015594482
0.18	4.48	28	16	0.5086090564727783
-4.73	9.76	13	31	0.5146229267120361
-9.57	5.84	-2	16	0.5106344223022461
-6.86	0.68	13	31	0.520606279373169
-9.98	4.3	-2	16	0.5186400413513184
-6.84	0.66	11	1	0.5096089839935303
