0.71	0.6	5	-49	0.2563154697418213
0.7	0.61	11	-54	0.2593066692352295
16.33	2.05	17	-59	0.265289306640625
17.42	3.05	23	-63	0.2573122978210449
18.12	3.9	28	-67	0.25830817222595215
21.24	7.99	34	-71	0.256314754486084
22.56	9.51	39	-74	0.25232458114624023
22.76	9.66	44	-77	0.2573118209838867
25.14	12.89	49	-80	0.25830864906311035
25.19	12.87	54	-82	0.254319429397583
26.13	14.28	58	-84	0.25830864906311035
27.63	17.17	63	-86	0.26130104064941406
27.99	17.83	67	-88	0.2543468475341797
28.2	18.26	70	-89	0.2576751708984375
29.39	20.95	74	-89	0.25828099250793457
29.66	21.52	77	-89	0.254319429397583
29.71	21.91	80	-89	0.2553443908691406
30.18	23.94	82	-89	0.2592792510986328
30.33	24.33	84	-88	0.2553436756134033
30.47	24.86	86	-87	0.2532949447631836
30.74	26.04	87	-85	0.2563154697418213
30.84	26.46	88	-83	0.255342960357666
30.84	26.55	89	-81	0.25731492042541504
30.83	27.06	89	-78	0.2592751979827881
30.84	27.39	89	-75	0.25830912590026855
30.87	27.44	89	-72	0.25235414505004883
30.49	27.75	88	-69	0.257282018661499
29.89	28.01	87	-65	0.2593069076538086
29.89	28.14	85	-61	0.25332164764404297
27.94	28.69	84	-56	0.2563140392303467
26.72	28.73	81	-52	0.2563140392303467
26.64	29.01	79	-47	0.25531697273254395
22.74	29.08	76	-42	0.25377345085144043
20.79	28.95	72	-36	0.26361703872680664
20.32	28.95	69	-31	0.2553434371948242
15.12	27.37	65	-26	0.25429201126098633
13.08	26.73	61	-20	0.2593059539794922
12.99	26.7	57	-14	0.26332783699035645
8.65	23.78	52	-8	0.25531625747680664
6.41	22.49	47	-3	0.25830864906311035
6.13	22.35	42	2	0.2563140392303467
1.66	18.49	37	8	0.2533226013183594
0.59	16.69	32	14	0.26056408882141113
-0.32	16.67	26	20	0.2573390007019043
-4.48	12.71	20	25	0.2533266544342041
-4.58	10.45	15	31	0.2562825679779053
-6.65	10.32	9	36	0.2593064308166504
-10.43	5.85	3	41	0.25531649589538574
-11.98	4.06	-2	46	0.25534582138061523
-12.03	3.43	-7	51	0.2563595771789551
-15.26	-0.64	-13	56	0.25634217262268066
-16.72	-0.64	-19	60	0.2563135623931885
-16.89	-2.42	-24	64	0.2562875747680664
-19.74	-6.62	-30	68	0.25534582138061523
-20.39	-7.44	-35	72	0.25332069396972656
-21.23	-8.47	-40	75	0.254291296005249
-23.96	-11.85	-46	78	0.2603034973144531
-24.79	-13.25	-50	81	0.2585916519165039
-24.84	-13.32	-55	83	0.251812219619751
-26.53	-15.95	-60	85	0.26130127906799316
-26.57	-15.92	-64	87	0.25332164764404297
-27.04	-17.41	-68	88	0.25335144996643066
-28.19	-19.9	-71	89	0.26181721687316895
-28.49	-20.12	-75	89	0.25432300567626953
-28.53	-21.05	-78	89	0.25370264053344727
-28.92	-23.0	-80	89	0.2562980651855469
-29.07	-23.75	-83	89	0.25833725929260254
-29.07	-23.8	-85	88	0.25347304344177246
-29.38	-25.25	-86	86	0.2607693672180176
-29.47	-25.75	-88	85	0.26132702827453613
-29.49	-25.86	-89	83	0.25831127166748047
-29.66	-26.72	-89	80	0.2542898654937744
-29.67	-26.79	-89	77	0.26130127906799316
-29.67	-26.91	-89	74	0.2593057155609131
-29.47	-27.06	-89	71	0.25332212448120117
-29.18	-27.17	-88	67	0.2603323459625244
-29.16	-27.18	-86	63	0.26027584075927734
-27.04	-27.79	-85	59	0.2553434371948242
-25.91	-28.02	-83	55	0.26027607917785645
-25.51	-28.11	-80	50	0.2563140392303467
-22.33	-28.22	-78	45	0.25830864906311035
-20.28	-27.79	-75	40	0.26095151901245117
-20.12	-27.76	-71	34	0.2622709274291992
-16.09	-26.54	-68	29	0.2543187141418457
-13.82	-25.52	-64	23	0.25531744956970215
-13.77	-25.53	-59	18	0.2682819366455078
-9.24	-23.32	-55	12	0.2573115825653076
-7.66	-22.01	-50	6	0.25235533714294434
-7.26	-21.54	-45	0	0.2572808265686035
-2.64	-18.37	-40	-5	0.26130080223083496
-0.61	-16.7	-35	-10	0.2563142776489258
-0.5	-16.62	-29	-16	0.25933361053466797
2.89	-13.14	-24	-22	0.2592790126800537
5.03	-10.87	-18	-27	0.2543189525604248
5.14	-10.79	-12	-33	0.26340532302856445
9.12	-6.43	-6	-38	0.25830984115600586
10.96	-4.08	-1	-44	0.25828027725219727
10.99	-4.06	4	-49	0.26130056381225586
14.89	0.07	10	-53	0.2573404312133789
16.31	1.59	16	-58	0.25421905517578125
