0.88	0.75	3	-27	1.0252571105957031
8.79	1.43	7	-28	1.0282487869262695
9.03	2.49	11	-29	1.0013484954833984
9.25	3.84	14	-29	1.026226282119751
9.23	4.94	17	-29	1.023289442062378
9.21	5.98	20	-29	1.0292472839355469
9.23	6.97	23	-27	1.0282213687896729
9.22	8.06	25	-26	1.030273675918579
9.2	8.89	27	-24	1.026963710784912
9.15	9.64	28	-21	1.0202977657318115
8.48	10.02	29	-18	1.0282211303710938
7.47	10.23	29	-15	1.0282483100891113
6.4	10.23	29	-12	1.0204143524169922
5.42	10.23	29	-8	1.0272793769836426
3.86	10.21	28	-4	1.0002954006195068
2.33	10.17	26	-1	1.0254409313201904
1.28	10.13	24	2	1.027627944946289
0.1	9.84	22	6	1.0232610702514648
-1.19	9.27	19	10	1.0192444324493408
-2.7	8.18	16	13	1.0003230571746826
-3.64	7.2	12	17	1.0272517204284668
-4.9	5.52	9	20	1.024259328842163
-5.98	4.38	5	22	1.0003235340118408
-6.66	2.8	1	25	1.027252197265625
-7.56	1.37	-2	26	1.0302433967590332
-7.88	0.31	-5	28	1.0296285152435303
-8.62	-0.7	-9	29	1.025637149810791
-8.86	-2.23	-13	29	1.0222370624542236
-8.85	-3.8	-16	29	1.0063872337341309
-8.85	-4.7	-19	29	1.024259328842163
-8.85	-5.87	-22	28	1.0232899188995361
-8.83	-7.01	-24	27	1.0032880306243896
-8.83	-7.76	-26	25	1.0272786617279053
-8.8	-8.37	-28	22	1.0263128280639648
-8.59	-9.09	-29	20	1.029632568359375
-8.13	-9.4	-29	17	1.0234136581420898
-7.18	-9.39	-29	13	1.0282487869262695
-5.87	-9.36	-29	10	1.0072779655456543
-4.92	-9.35	-28	6	1.0003228187561035
-3.37	-9.3	-27	3	1.026254653930664
-2.34	-9.27	-25	0	1.0079150199890137
-1.2	-9.13	-23	-4	1.0302155017852783
0.18	-8.59	-20	-8	1.0073332786560059
1.57	-7.64	-17	-11	1.0083014965057373
2.61	-6.62	-14	-15	1.02622652053833
4.08	-5.41	-11	-18	1.007601261138916
5.18	-4.32	-7	-21	1.00032377243042
6.36	-2.75	-3	-23	1.0323891639709473
7.0	-1.28	0	-25	1.0232622623443604
7.81	-0.24	3	-27	1.0073049068450928
