-1.01	1.16	10	-3	0.5116324424743652
-0.22	3.3	20	7	0.5056464672088623
-1.7	6.54	10	-3	0.5056760311126709
-0.33	4.64	20	7	0.5006608963012695
-1.75	6.58	30	1	0.506615400314331
-1.39	10.13	20	-9	0.5076813697814941
1.38	8.12	10	-19	0.501701831817627
5.0	4.98	20	-9	0.5076107978820801
3.55	6.75	10	-7	0.5126287937164307
3.14	4.58	20	3	0.5086390972137451
-0.35	6.6	30	13	0.5016574859619141
-3.82	9.94	40	23	0.5026559829711914
-7.46	13.39	50	33	0.5086383819580078
-11.5	16.95	40	43	0.5009605884552002
-14.77	14.56	30	53	0.5046517848968506
-17.92	10.89	20	43	0.5026545524597168
-16.35	7.56	30	33	0.511629581451416
-13.47	9.92	40	23	0.5006327629089355
-10.19	13.68	30	13	0.5006599426269531
-6.76	12.0	20	3	0.5099930763244629
-3.05	8.7	10	-7	0.5076935291290283
0.55	5.29	20	-17	0.511603832244873
4.22	7.18	10	-25	0.5136523246765137
7.31	5.16	0	-35	0.5106067657470703
10.49	1.87	-10	-25	0.5019609928131104
9.81	-1.59	0	-15	0.5146229267120361
6.34	0.38	10	-5	0.5076420307159424
2.81	3.31	20	-15	0.5066447257995605
4.24	6.74	30	-13	0.5009458065032959
4.3	10.48	20	-14	0.5086390972137451
4.35	8.4	30	-6	0.5059072971343994
2.96	10.54	20	4	0.5146195888519287
-0.29	8.26	30	-6	0.5086407661437988
0.88	10.28	20	-16	0.5006577968597412
3.94	8.34	30	-9	0.509636640548706
3.47	10.48	20	1	0.5096392631530762
0.46	8.3	10	-9	0.5086193084716797
1.81	5.09	20	1	0.502655029296875
0.27	7.06	30	-9	0.5026557445526123
1.74	10.51	20	-19	0.5066437721252441
5.06	8.7	30	-9	0.5116312503814697
3.59	10.53	20	1	0.5076415538787842
0.49	8.28	30	11	0.502655029296875
-3.14	10.17	20	1	0.5139400959014893
-1.91	8.38	10	11	0.5017433166503906
-3.12	4.93	0	1	0.5031280517578125
-1.72	1.45	-10	11	0.5098564624786377
-2.85	-2.05	0	1	0.5061454772949219
-2.83	-2.19	-10	-5	0.5106337070465088
0.42	-2.17	-20	-15	0.5117957592010498
3.87	-5.4	-10	-25	0.5066139698028564
7.77	-3.3	-20	-15	0.5106346607208252
6.32	-5.63	-10	-25	0.5036523342132568
7.93	-3.45	-20	-15	0.509636640548706
6.61	-5.71	-30	-5	0.5036835670471191
3.35	-9.47	-20	-15	0.501837968826294
4.63	-7.23	-10	-25	0.5066163539886475
7.85	-3.83	0	-15	0.5088315010070801
6.26	-0.12	-10	-24	0.5036253929138184
7.53	-2.19	0	-14	0.5056755542755127
5.98	-0.03	-10	-24	0.5016553401947021
7.53	-2.15	0	-14	0.5009136199951172
6.12	-0.08	9	-24	0.5007672309875488
7.52	2.9	19	-14	0.5116324424743652
5.95	6.55	9	-4	0.5056192874908447
2.78	4.27	-1	6	0.5057406425476074
-0.58	0.7	-11	16	0.5136542320251465
-3.78	-2.74	-1	6	0.5026266574859619
-2.7	-0.47	9	16	0.5116314888000488
-4.35	2.61	-1	6	0.5056467056274414
-3.04	0.58	9	16	0.5006885528564453
-4.48	2.51	-1	6	0.5086383819580078
-3.17	0.34	-11	16	0.5126292705535889
-4.3	-3.0	-1	6	0.5056459903717041
-3.08	-0.74	9	-4	0.507615327835083
0.0	2.39	-1	-14	0.5106337070465088
3.32	0.48	9	-4	0.5096571445465088
1.9	2.68	19	-14	0.5026557445526123
3.47	6.15	9	-24	0.5086390972137451
6.86	4.17	-1	-20	0.5010902881622314
6.88	0.85	9	-10	0.5036523342132568
4.45	2.77	-1	-20	0.5106065273284912
5.84	1.05	-5	-10	0.5066442489624023
4.61	-0.13	-15	0	0.5056471824645996
1.31	-4.02	-25	10	0.5038423538208008
-1.91	-7.95	-15	11	0.5086390972137451
-2.37	-5.61	-5	1	0.5036523342132568
-1.21	-2.3	5	-9	0.5006604194641113
1.91	1.08	15	-19	0.5036525726318359
5.33	4.76	5	-29	0.5106334686279297
8.77	2.76	-5	-39	0.5046818256378174
12.58	-0.17	5	-29	0.5115988254547119
11.33	1.61	15	-19	0.5106627941131592
8.01	4.89	25	-29	0.5006310939788818
9.41	8.5	22	-39	0.5036811828613281
12.74	8.4	20	-29	0.5107107162475586
11.45	8.17	30	-19	0.5016849040985107
8.22	10.38	20	-17	0.5106744766235352
7.45	8.25	30	-7	0.5046219825744629
3.86	10.34	33	3	0.5116305351257324
