1.27	0.71	5	5	1.0003225803375244
-0.14	1.26	10	10	1.0014698505401611
-1.94	2.85	15	5	1.0043129920959473
-1.79	4.55	10	0	1.0043399333953857
-0.72	4.15	15	-5	1.0033164024353027
0.62	4.82	10	-10	1.0003228187561035
2.27	4.35	5	-5	1.0042853355407715
2.14	3.04	0	0	1.0047574043273926
1.08	1.37	-5	-5	1.0026898384094238
1.32	-0.03	-10	0	1.0033149719238281
1.09	-1.96	-15	5	1.004340648651123
-0.03	-3.65	-10	0	1.0012929439544678
0.06	-3.24	-15	-5	1.0013482570648193
1.05	-3.81	-20	0	1.0043134689331055
0.92	-5.55	-15	-5	1.0052821636199951
1.16	-4.96	-20	0	1.003343105316162
1.0	-5.68	-18	5	1.0033204555511475
-0.03	-5.74	-23	0	1.001345157623291
0.08	-6.74	-18	-5	1.0033149719238281
1.08	-6.1	-13	-10	1.0053110122680664
2.5	-4.75	-18	-15	1.0033149719238281
4.32	-5.33	-13	-10	1.0043132305145264
4.02	-4.67	-8	-15	1.0033154487609863
4.43	-3.09	-3	-10	1.0013203620910645
4.17	-1.2	2	-5	1.0016982555389404
2.76	0.32	-3	0	1.000685453414917
1.26	-0.07	2	-5	1.002373456954956
1.37	0.36	7	0	1.0003235340118408
1.03	1.96	2	-5	1.000720739364624
1.3	1.42	-3	0	1.0014088153839111
1.07	0.23	-8	-5	1.0023207664489746
1.36	-1.16	-3	0	1.000295877456665
1.08	-0.79	-8	5	1.0023181438446045
-0.08	-1.46	-13	10	1.0033164024353027
-1.78	-3.26	-8	15	1.0003235340118408
-3.38	-2.74	-3	20	1.0025274753570557
-5.31	-1.34	-2	15	1.00331449508667
-5.12	-1.16	3	20	1.0032854080200195
-5.7	0.34	8	15	1.0013208389282227
-5.43	1.88	3	20	1.0003538131713867
-5.79	1.51	-2	25	1.005530834197998
-7.22	0.3	3	20	1.0014891624450684
-7.07	0.68	8	25	1.00331449508667
-7.52	1.91	3	30	1.0014231204986572
-9.06	1.43	8	27	1.003387212753296
-9.14	1.92	3	22	1.0024139881134033
-8.29	1.46	-2	17	1.0013210773468018
-6.68	0.38	3	22	1.0042850971221924
-6.94	0.75	8	27	1.0043134689331055
-8.29	1.96	13	32	1.0003538131713867
