-0.53	0.24	11	-11	1.0222651958465576
2.4	3.49	22	-22	1.0066399574279785
6.49	7.72	33	-33	1.0192725658416748
10.51	11.81	43	-43	1.0092997550964355
14.46	15.13	53	-53	1.0102965831756592
17.87	18.24	62	-62	1.0172779560089111
20.32	20.77	70	-70	1.008429765701294
22.98	23.43	76	-76	1.0033154487609863
25.0	24.92	82	-82	1.024287223815918
27.12	26.44	86	-86	1.0102968215942383
28.21	27.27	88	-88	1.007277011871338
28.71	27.7	89	-89	1.0128347873687744
28.82	27.89	89	-89	1.0085666179656982
28.84	27.93	88	-88	1.008272647857666
28.86	27.96	84	-84	1.0212674140930176
28.84	27.98	80	-80	1.0013883113861084
28.7	27.83	74	-74	1.0113945007324219
28.04	26.76	67	-67	1.0192489624023438
26.84	24.63	59	-59	1.0133171081542969
23.74	22.2	50	-50	1.0073180198669434
20.07	19.41	40	-40	1.0172779560089111
16.74	16.36	30	-30	1.0103261470794678
12.86	12.87	19	-19	1.0168178081512451
8.83	8.79	7	-7	1.0252292156219482
4.27	4.17	-3	3	1.0073368549346924
0.36	0.19	-14	14	1.011429786682129
-3.28	-3.84	-26	26	1.0183899402618408
-7.5	-8.58	-36	36	1.0158586502075195
-10.85	-12.13	-47	47	1.0152559280395508
-14.66	-15.74	-56	56	1.0112941265106201
-17.5	-18.32	-64	64	1.0112948417663574
-20.15	-20.7	-72	72	1.022264003753662
-22.98	-23.03	-78	78	1.0172784328460693
-24.72	-24.52	-83	83	1.0083317756652832
-26.29	-25.81	-87	87	1.0155138969421387
-27.59	-26.7	-89	89	1.0142853260040283
-28.17	-26.98	-89	89	1.0173304080963135
-28.19	-27.0	-89	89	1.00773024559021
-28.2	-26.98	-87	87	1.018275499343872
-28.2	-26.98	-83	83	1.0117120742797852
-28.14	-26.96	-78	78	1.0177996158599854
-27.78	-26.39	-72	72	1.0182459354400635
-27.03	-24.6	-64	64	1.0133163928985596
-24.42	-22.17	-56	56	1.020242691040039
-21.29	-19.69	-47	47	1.020270586013794
-17.86	-16.96	-36	36	1.017277479171753
-14.09	-13.62	-26	26	1.0236852169036865
-10.47	-10.18	-14	14	1.0137064456939697
-6.26	-5.74	-3	3	1.0162804126739502
-2.4	-1.54	8	-8	1.0212669372558594
