1.36	0.75	11	-71	1.0282487869262695
24.09	4.46	22	-64	1.0076091289520264
23.69	7.95	33	-55	1.0335125923156738
21.31	11.68	44	-45	1.0312414169311523
18.09	15.69	53	-35	1.0043416023254395
14.66	18.91	62	-24	1.0312111377716064
10.46	22.4	70	-13	1.035449504852295
5.91	25.73	77	-1	1.01033616065979
1.01	28.09	82	9	1.000486135482788
-3.52	29.81	86	20	1.0046541690826416
-8.04	30.66	88	31	1.006531000137329
-12.33	30.83	89	41	1.0002965927124023
-15.67	30.64	89	51	1.0033142566680908
-19.36	30.15	87	60	1.003345012664795
-22.44	29.61	84	68	1.030242919921875
-25.5	28.87	80	75	1.003286600112915
-28.13	27.61	74	80	1.0017704963684082
-29.88	25.53	67	85	1.0013644695281982
-31.32	22.86	59	88	1.0042848587036133
-32.04	19.99	50	89	1.0087604522705078
-32.03	16.73	40	89	1.00630784034729
-31.83	13.43	30	88	1.0065040588378906
-31.48	9.96	19	85	1.0093412399291992
-30.95	6.23	8	81	1.0033395290374756
-29.96	2.55	-3	76	1.00547194480896
-28.3	-0.86	-14	69	1.0003252029418945
-25.83	-4.45	-25	62	1.0003232955932617
-23.16	-8.47	-36	53	1.0352299213409424
-20.17	-12.03	-46	43	1.0043742656707764
-16.76	-15.46	-55	33	1.0017411708831787
-13.52	-18.55	-64	22	1.0182466506958008
-9.57	-21.67	-71	11	1.0142848491668701
-5.61	-24.03	-78	0	1.0016701221466064
-1.23	-26.4	-83	-11	1.0024478435516357
3.14	-27.99	-86	-22	1.0092718601226807
7.95	-28.7	-89	-33	1.0044455528259277
11.85	-29.09	-89	-43	1.0122909545898438
15.91	-28.67	-89	-53	1.00531005859375
19.61	-28.09	-87	-62	1.0352611541748047
22.88	-27.42	-83	-70	1.0123183727264404
25.78	-26.17	-79	-76	1.0152850151062012
28.04	-24.88	-73	-82	1.0023174285888672
30.01	-22.8	-65	-86	1.0082976818084717
30.92	-20.08	-57	-88	1.0242629051208496
31.19	-17.46	-48	-89	1.001293420791626
31.18	-14.79	-38	-89	1.0092997550964355
30.92	-11.77	-27	-88	1.010357141494751
30.69	-8.32	-16	-84	1.0352022647857666
30.35	-4.7	-5	-80	1.0113720893859863
29.74	-1.11	6	-74	1.0053377151489258
