-1.39	0.26	7	47	1.0062799453735352
-15.45	1.55	15	42	1.0094497203826904
-15.33	4.19	22	37	1.0224523544311523
-14.61	6.72	29	30	1.024256944656372
-12.58	9.16	35	23	1.0112662315368652
-10.24	11.67	41	16	1.0043129920959473
-7.95	13.97	46	9	1.0242600440979004
-5.53	15.9	51	1	1.029245376586914
-2.52	17.9	54	-6	1.026280164718628
0.02	19.0	57	-13	1.0003232955932617
2.84	20.07	59	-20	1.009300947189331
5.53	20.78	59	-27	1.0247836112976074
8.28	20.76	59	-34	1.0252540111541748
10.78	20.77	58	-40	1.012382984161377
13.35	20.7	56	-45	1.0253934860229492
15.27	20.47	53	-50	1.0212957859039307
17.09	19.88	49	-54	1.0072767734527588
18.67	18.74	44	-56	1.0003232955932617
19.42	17.08	39	-58	1.0273923873901367
20.09	15.46	33	-59	1.0054259300231934
20.37	13.57	26	-59	1.0023481845855713
20.35	11.04	19	-58	1.028219223022461
20.31	8.66	12	-57	1.0092995166778564
20.29	6.34	4	-54	1.0013208389282227
20.02	3.48	-2	-50	1.0013203620910645
19.2	1.31	-10	-46	1.0064582824707031
18.21	-1.49	-17	-40	1.0309531688690186
16.52	-4.01	-24	-34	1.0057182312011719
14.27	-6.76	-31	-28	1.0092997550964355
12.36	-9.32	-37	-21	1.0272514820098877
9.96	-11.79	-43	-14	1.0054116249084473
7.56	-13.93	-48	-6	1.0102691650390625
4.45	-15.94	-52	0	1.008777379989624
2.21	-17.29	-55	8	1.008488655090332
-0.79	-18.47	-58	15	1.005342721939087
-3.14	-19.4	-59	23	1.025697946548462
-6.33	-19.73	-59	30	1.011838674545288
-8.96	-19.77	-59	36	1.0102968215942383
-11.14	-19.77	-58	42	1.0033156871795654
-13.21	-19.72	-55	47	1.0084524154663086
-14.91	-19.45	-52	51	1.008329153060913
-16.39	-18.62	-48	54	1.0032875537872314
-17.33	-17.48	-43	57	1.0122923851013184
-18.28	-15.81	-37	59	1.0093259811401367
-19.0	-13.92	-31	59	1.005718469619751
-19.05	-11.88	-24	59	1.0202701091766357
-19.1	-9.47	-17	58	1.0112941265106201
-19.13	-7.01	-10	56	1.0105187892913818
-19.02	-4.49	-2	53	1.0042061805725098
-18.51	-1.68	4	49	1.0104947090148926
